client_id,Sex,birth_date,district_id
2666,FEMALE,1962-09-06,47
2667,MALE,1995-01-01,9
2668,MALE,2002-04-09,9
2669,FEMALE,1950-05-08,51
2670,MALE,1959-09-13,45
2671,FEMALE,1999-06-22,35
2672,FEMALE,1967-05-26,7
2673,FEMALE,1982-07-16,65
2674,MALE,1979-12-03,65
2675,FEMALE,1947-01-22,31
2676,MALE,1984-06-01,61
2677,FEMALE,1945-05-24,33
2678,MALE,1945-07-15,33
2679,FEMALE,1961-09-30,1
2680,FEMALE,1972-11-02,1
2681,FEMALE,1998-03-04,45
2682,FEMALE,1998-01-14,45
2683,MALE,1956-08-13,48
2684,MALE,1980-04-11,74
2685,MALE,1996-08-21,73
2686,FEMALE,1978-05-24,19
2687,FEMALE,1972-08-22,19
2688,FEMALE,1994-12-24,60
2689,MALE,1946-01-17,16
2690,MALE,1999-02-25,58
2691,MALE,1987-05-17,47
2692,FEMALE,1948-05-30,44
2693,FEMALE,2003-10-04,46
2694,FEMALE,1954-12-06,15
2695,FEMALE,1952-05-16,15
2696,FEMALE,1970-09-04,2
2697,FEMALE,1975-10-14,2
2698,MALE,1997-12-07,31
2699,MALE,2000-02-23,31
2700,FEMALE,1968-02-22,34
2701,MALE,1975-03-29,1
2702,FEMALE,1942-02-26,7
2703,FEMALE,2000-05-12,2
2704,FEMALE,1976-07-22,1
2705,FEMALE,1947-04-30,43
2706,FEMALE,1990-07-02,3
2707,MALE,1992-05-23,45
2708,FEMALE,1981-08-12,73
2709,FEMALE,1969-06-14,26
2712,MALE,1979-01-17,25
2713,FEMALE,1985-09-02,36
2714,FEMALE,1997-05-06,6
2715,FEMALE,1980-07-04,7
2716,MALE,1996-09-13,25
2717,FEMALE,1953-04-28,46
2718,FEMALE,1960-02-22,46
2719,FEMALE,1991-12-30,29
2720,MALE,1976-11-05,1
2721,FEMALE,1977-08-26,24
2724,MALE,1998-03-01,35
2726,FEMALE,2000-09-28,1
2727,MALE,1991-02-05,1
2728,MALE,1945-08-13,74
2729,FEMALE,1989-08-28,1
2730,FEMALE,1970-03-18,52
2731,FEMALE,1950-12-08,38
2732,FEMALE,1980-11-16,57
2733,MALE,1955-01-11,3
2734,FEMALE,1957-11-12,3
2735,MALE,1951-07-31,64
2736,MALE,1985-04-15,1
2738,MALE,1974-04-25,1
2739,FEMALE,1973-01-26,13
2740,MALE,1995-01-23,36
2741,MALE,1958-01-29,41
2742,MALE,1975-10-27,65
2743,FEMALE,1966-12-04,50
2744,FEMALE,1966-02-22,50
2745,MALE,1966-10-07,54
2746,MALE,1994-02-25,1
2747,FEMALE,1959-10-14,6
2748,FEMALE,1963-12-06,6
2749,FEMALE,1948-05-04,14
2750,MALE,1936-07-13,14
2751,FEMALE,1984-03-24,68
2752,MALE,1994-08-09,48
2754,FEMALE,2005-07-24,66
2755,MALE,1997-05-23,1
2756,FEMALE,1946-11-28,31
2758,FEMALE,1969-07-14,1
2759,FEMALE,1997-01-26,2
2760,FEMALE,2003-02-12,68
2761,MALE,2004-11-29,1
2762,MALE,1980-06-23,29
2765,FEMALE,2008-06-20,36
2766,MALE,1982-09-15,70
2767,FEMALE,1981-08-04,70
2768,FEMALE,1987-04-02,1
2769,MALE,1960-05-15,69
2770,FEMALE,1977-07-08,1
2771,MALE,1943-10-25,37
2772,FEMALE,1950-03-08,37
2773,MALE,1946-11-13,49
2774,MALE,1944-02-23,49
2775,MALE,2005-09-09,41
2776,MALE,1961-08-07,31
2777,FEMALE,1997-05-28,46
2778,FEMALE,1987-05-16,57
2779,FEMALE,1971-05-04,29
2780,FEMALE,1974-03-16,29
2781,FEMALE,1988-01-22,46
2782,MALE,1963-09-13,31
2783,FEMALE,1963-06-20,1
2784,MALE,1985-09-25,36
2785,MALE,1985-07-29,22
2786,FEMALE,1974-11-02,24
2787,FEMALE,2003-12-14,41
2788,MALE,1978-12-21,49
2789,MALE,1979-02-25,1
2790,FEMALE,1998-02-10,16
2791,FEMALE,1944-10-10,60
2794,FEMALE,1988-01-22,18
2795,MALE,1995-06-13,18
2796,MALE,1997-06-25,15
2797,MALE,1973-11-05,28
2798,MALE,1954-06-27,65
2799,FEMALE,1989-02-02,4
2800,FEMALE,1972-08-26,2
2801,FEMALE,1942-02-18,75
2802,MALE,1994-01-29,1
2803,FEMALE,1954-10-12,68
2804,FEMALE,1964-01-10,68
2805,MALE,1987-07-13,73
2806,MALE,1982-09-01,58
2808,MALE,2001-05-31,8
2809,FEMALE,2002-02-14,33
2810,FEMALE,1994-07-28,72
2811,MALE,1974-02-07,1
2812,FEMALE,1997-07-02,55
2813,FEMALE,1964-04-10,70
2814,FEMALE,2000-04-10,19
2815,FEMALE,1953-06-30,35
2816,MALE,1965-05-15,35
2817,MALE,2004-04-19,1
2818,FEMALE,1986-04-12,54
2819,FEMALE,2003-08-12,8
2820,MALE,1989-12-17,77
2821,MALE,2008-01-01,45
2822,MALE,1981-10-19,50
2823,FEMALE,1974-02-18,70
2824,MALE,1964-09-05,39
2825,MALE,1981-03-29,65
2826,FEMALE,1958-01-28,59
2827,MALE,1946-02-13,63
2828,FEMALE,1976-09-10,14
2829,MALE,1967-02-27,33
2830,FEMALE,1997-11-14,51
2831,MALE,2007-09-09,68
2832,MALE,1950-07-23,13
2833,MALE,1950-09-09,13
2834,MALE,1972-05-23,52
2835,MALE,1989-01-27,27
2836,MALE,1946-11-21,38
2837,MALE,1950-05-21,38
2838,MALE,1988-03-09,65
2839,MALE,1955-09-05,72
2840,FEMALE,1957-05-14,72
2841,FEMALE,2000-06-10,18
2842,MALE,1981-06-17,74
2843,FEMALE,1993-12-06,70
2844,MALE,1985-11-19,51
2845,FEMALE,1975-09-02,7
2846,MALE,1996-05-17,1
2847,MALE,1969-09-25,34
2848,FEMALE,1962-02-20,34
2849,FEMALE,1951-04-02,19
2850,FEMALE,1993-08-20,7
2851,FEMALE,1962-08-10,54
2852,FEMALE,1969-08-28,26
2853,MALE,1983-06-25,28
2854,MALE,1972-06-01,16
2855,FEMALE,1984-09-26,16
2856,MALE,1946-11-11,47
2857,MALE,1950-02-03,33
2858,FEMALE,1953-04-12,42
2859,FEMALE,1955-11-24,68
2860,MALE,1981-03-31,28
2862,MALE,1991-12-07,49
2863,MALE,1991-03-05,49
2864,MALE,1979-06-09,51
2865,FEMALE,1971-11-18,15
2866,FEMALE,1976-12-30,15
2867,MALE,1987-03-23,1
2868,FEMALE,1956-12-14,14
2869,MALE,1998-08-05,1
2870,FEMALE,1982-11-28,29
2871,MALE,1995-01-23,71
2872,MALE,1960-12-27,77
2873,FEMALE,2002-05-24,16
2874,FEMALE,1995-09-10,34
2875,MALE,1959-08-17,46
2876,MALE,2000-01-07,1
2877,MALE,1955-04-29,59
2878,MALE,1970-04-17,68
2879,FEMALE,2000-01-10,40
2880,FEMALE,1975-12-30,60
2881,MALE,1994-05-21,12
2882,FEMALE,1954-12-14,70
2883,FEMALE,1976-02-26,30
2884,FEMALE,1985-12-10,40
2885,FEMALE,1992-12-04,1
2886,MALE,1981-10-03,1
2887,MALE,1988-03-29,2
2888,MALE,2005-11-09,1
2889,MALE,1966-12-05,25
2890,MALE,1974-10-11,62
2891,MALE,1984-09-23,62
2892,MALE,1968-05-21,3
2893,FEMALE,1955-01-02,2
2894,MALE,1975-09-25,70
2895,MALE,2004-07-17,70
2896,FEMALE,2002-07-16,1
2897,FEMALE,1948-07-18,40
2898,MALE,1947-12-17,40
2899,FEMALE,1941-05-18,16
2900,FEMALE,1946-03-22,18
2901,MALE,1966-03-09,25
2902,MALE,1986-09-03,8
2903,FEMALE,1982-11-26,8
2904,FEMALE,1973-07-18,64
2905,MALE,1974-07-07,64
2906,FEMALE,1957-12-16,5
2907,FEMALE,1959-11-22,5
2908,FEMALE,1994-02-28,1
2909,MALE,1959-10-09,26
2910,FEMALE,1959-09-28,76
2911,MALE,1955-09-25,45
2912,FEMALE,1952-09-28,45
2913,MALE,1985-12-27,44
2915,FEMALE,1981-04-22,33
2916,FEMALE,1995-09-30,1
2917,FEMALE,1963-01-18,16
2918,MALE,1990-05-21,5
2919,FEMALE,1997-11-08,5
2920,MALE,1989-08-23,44
2921,FEMALE,2004-02-20,64
2922,MALE,1963-09-07,43
2923,MALE,2004-05-21,35
2924,FEMALE,1968-04-06,18
2925,FEMALE,1970-09-08,18
2926,MALE,1957-02-11,27
2927,FEMALE,1957-02-28,27
2928,FEMALE,1955-03-02,38
2929,FEMALE,1981-03-10,1
2930,FEMALE,1964-03-22,41
2932,MALE,1967-09-11,1
2933,FEMALE,1965-12-12,72
2934,MALE,1975-06-27,72
2935,FEMALE,1971-07-02,61
2936,MALE,1972-05-11,3
2937,MALE,1972-07-01,74
2938,MALE,1948-08-01,8
2939,MALE,1941-02-13,8
2940,FEMALE,1988-10-16,1
2941,FEMALE,1974-03-12,38
2942,MALE,1993-08-03,67
2943,FEMALE,2007-08-28,1
2944,MALE,1970-10-23,71
2945,FEMALE,1944-06-02,74
2946,MALE,1953-03-23,74
2947,FEMALE,1984-07-18,19
2948,FEMALE,2001-11-20,47
2949,MALE,1966-09-25,14
2950,FEMALE,1967-06-06,46
2951,MALE,1977-10-31,76
2952,MALE,2005-03-17,52
2953,MALE,1959-07-07,3
2954,FEMALE,1986-10-12,38
2955,FEMALE,1975-07-16,38
2956,FEMALE,1962-08-06,23
2957,MALE,2001-03-07,23
2958,MALE,1998-05-07,48
2959,MALE,1980-11-19,54
2960,MALE,1951-12-19,1
2961,FEMALE,1961-02-28,1
2962,FEMALE,1961-11-10,1
2963,MALE,1966-05-29,1
2964,MALE,2001-11-27,8
2965,MALE,1945-04-07,30
2966,FEMALE,1978-02-20,65
2967,MALE,1988-03-15,53
2968,FEMALE,1985-08-24,40
2969,FEMALE,1946-04-22,55
2970,FEMALE,1949-06-06,55
2971,MALE,2005-02-03,1
2972,FEMALE,1999-01-14,1
2974,FEMALE,1978-09-12,56
2975,FEMALE,1970-05-18,33
2976,MALE,1949-10-03,57
2977,FEMALE,1986-02-06,39
2978,MALE,1975-05-05,33
2979,FEMALE,1989-02-22,4
2980,FEMALE,1997-06-14,11
2981,MALE,1976-04-05,16
2982,MALE,2000-05-23,6
2983,MALE,1990-07-23,6
2984,FEMALE,1990-07-24,60
2985,MALE,1983-04-13,60
2986,MALE,1975-05-15,14
2987,MALE,1973-08-01,14
2988,MALE,1984-05-21,33
2989,MALE,1976-04-01,17
2990,FEMALE,1965-06-02,32
2991,MALE,1964-07-31,32
2992,MALE,1989-05-07,11
2994,FEMALE,1986-07-22,18
2995,MALE,1968-08-15,35
2996,MALE,1988-01-29,1
2997,MALE,1968-05-09,1
2998,FEMALE,1984-04-02,1
2999,FEMALE,2006-05-24,74
3000,FEMALE,1955-06-02,41
3001,MALE,1981-10-07,1
3002,MALE,1982-07-13,42
3003,FEMALE,2000-07-12,69
3004,MALE,1994-07-13,69
3005,MALE,1954-06-29,43
3006,FEMALE,2000-10-08,22
3007,MALE,1987-04-11,76
3008,MALE,1942-12-19,73
3009,MALE,1984-10-03,62
3010,FEMALE,1983-01-12,62
3011,MALE,1978-09-19,74
3012,FEMALE,1983-01-10,70
3013,FEMALE,1977-05-18,51
3014,MALE,1976-11-05,51
3015,MALE,1975-03-01,73
3016,MALE,2000-08-23,40
3017,FEMALE,1964-05-14,2
3018,FEMALE,2001-01-28,61
3019,MALE,1992-09-23,30
3020,MALE,1969-10-27,32
3021,FEMALE,1984-08-24,1
3022,FEMALE,1981-11-22,1
3023,FEMALE,1982-04-04,16
3024,FEMALE,1952-03-08,60
3025,MALE,1960-02-27,60
3026,MALE,1970-03-25,22
3027,MALE,1982-07-25,62
3028,MALE,1959-06-23,34
3029,FEMALE,1993-05-08,43
3030,FEMALE,2003-07-10,68
3031,MALE,1992-11-05,40
3032,FEMALE,1982-04-10,40
3035,FEMALE,1987-11-02,27
3036,MALE,1968-05-31,16
3037,FEMALE,1965-01-04,64
3038,MALE,1973-05-05,6
3039,MALE,1996-08-01,55
3041,FEMALE,1954-06-24,4
3042,FEMALE,1995-04-14,18
3043,MALE,1979-01-15,63
3044,MALE,1968-10-07,36
3045,FEMALE,1977-05-18,10
3046,FEMALE,1952-03-22,1
3047,MALE,1998-10-01,45
3048,FEMALE,1950-03-06,16
3049,FEMALE,1990-04-06,6
3050,MALE,1994-10-01,6
3051,MALE,1951-03-11,65
3054,FEMALE,1981-04-28,74
3055,MALE,1954-02-23,51
3056,FEMALE,1986-03-16,38
3057,MALE,1985-03-05,38
3058,MALE,1970-11-29,49
3059,MALE,2000-11-29,61
3060,FEMALE,1983-05-18,61
3061,MALE,1992-12-05,61
3062,FEMALE,1957-10-22,41
3063,MALE,1994-01-29,27
3064,MALE,1953-05-05,42
3065,MALE,1948-10-21,24
3066,MALE,2009-05-09,54
3067,MALE,1979-08-21,57
3068,FEMALE,1977-03-20,57
3069,MALE,1966-10-23,21
3070,FEMALE,1943-12-12,46
3071,MALE,1994-04-23,38
3072,FEMALE,1959-04-14,1
3073,MALE,1964-12-23,1
3074,MALE,1981-11-07,1
3075,MALE,1964-05-05,74
3076,MALE,1990-01-17,57
3077,FEMALE,1961-04-24,50
3078,MALE,1955-01-31,50
3079,MALE,1966-05-19,67
3080,MALE,1978-09-27,5
3081,FEMALE,1968-03-02,5
3082,MALE,2006-12-17,52
3083,MALE,1994-04-07,41
3084,FEMALE,1978-10-24,23
3085,MALE,1973-08-29,62
3086,FEMALE,1971-09-14,62
3087,MALE,1986-11-21,46
3088,MALE,1973-06-11,40
3089,FEMALE,1997-07-26,46
3090,MALE,1991-11-17,32
3091,MALE,1993-05-03,15
3092,FEMALE,1995-01-06,59
3093,MALE,1989-02-21,35
3094,FEMALE,1973-08-18,48
3095,MALE,1976-06-29,36
3096,MALE,2005-02-27,74
3097,FEMALE,1971-08-22,48
3098,MALE,1961-06-23,17
3099,MALE,1988-11-13,17
3100,FEMALE,1954-03-30,2
3101,MALE,1964-12-13,1
3102,FEMALE,2006-04-16,61
3103,MALE,2000-05-07,64
3104,FEMALE,2009-03-04,4
3105,MALE,1970-08-17,68
3106,MALE,1955-05-03,72
3107,FEMALE,1983-11-16,30
3108,FEMALE,1989-04-26,30
3109,MALE,1959-06-21,7
3110,MALE,1954-02-27,54
3111,MALE,1951-04-07,54
3112,FEMALE,1962-09-12,24
3113,FEMALE,1999-01-12,60
3114,FEMALE,1994-02-24,60
3115,FEMALE,1984-11-30,72
3116,MALE,1974-09-09,28
3117,FEMALE,1968-08-22,62
3118,MALE,1963-07-09,62
3119,FEMALE,1963-03-26,50
3120,FEMALE,1987-06-02,75
3121,FEMALE,1983-12-18,57
3122,FEMALE,1982-04-02,57
3123,MALE,2002-07-25,1
3124,FEMALE,1985-03-02,5
3125,FEMALE,1949-12-30,10
3126,MALE,1961-01-13,47
3127,FEMALE,1947-08-18,1
3128,MALE,1971-04-09,69
3129,MALE,1973-10-01,5
3130,MALE,1982-07-31,19
3131,FEMALE,1962-08-14,1
3132,FEMALE,2002-05-24,1
3133,FEMALE,2000-06-20,31
3134,FEMALE,1961-05-04,1
3135,FEMALE,1992-01-06,48
3136,FEMALE,1986-12-18,1
3137,FEMALE,1970-02-26,70
3138,FEMALE,1970-10-12,70
3139,MALE,1983-11-23,46
3140,MALE,1982-04-13,46
3141,MALE,1953-01-09,9
3142,FEMALE,1942-03-18,68
3143,FEMALE,1971-04-02,21
3144,FEMALE,1942-08-04,1
3145,FEMALE,1949-01-04,1
3146,MALE,1971-07-15,1
3147,FEMALE,1991-06-26,19
3148,FEMALE,1965-04-04,3
3149,MALE,1962-03-09,3
3150,FEMALE,1959-09-24,54
3151,MALE,1978-09-27,1
3152,FEMALE,1959-10-04,1
3153,MALE,1947-06-17,26
3154,MALE,1953-04-21,26
3155,FEMALE,2000-06-08,44
3156,FEMALE,1982-01-02,68
3157,FEMALE,1969-04-26,1
3158,MALE,1968-01-25,1
3159,MALE,1953-10-27,24
3160,MALE,1974-06-29,20
3161,FEMALE,2003-11-18,66
3162,MALE,1983-05-17,55
3163,FEMALE,1991-07-26,1
3164,FEMALE,1985-09-10,1
3165,MALE,2003-11-01,3
3166,FEMALE,1978-06-14,31
3167,FEMALE,1970-11-08,48
3170,MALE,1944-02-21,76
3171,FEMALE,1951-06-26,76
3172,MALE,1974-12-23,64
3173,FEMALE,1973-06-18,66
3174,FEMALE,1975-11-16,66
3175,MALE,1977-09-19,64
3176,MALE,1960-07-07,1
3177,FEMALE,1961-08-12,24
3178,MALE,1996-10-01,25
3179,FEMALE,1975-05-12,45
3180,FEMALE,1967-09-30,45
3181,MALE,1966-02-15,27
3182,FEMALE,1952-06-22,18
3183,FEMALE,2003-02-24,70
3184,MALE,1987-02-01,5
3185,FEMALE,2000-01-26,17
3186,FEMALE,1982-03-14,1
3187,FEMALE,1975-09-02,7
3188,MALE,2003-07-19,68
3190,MALE,1948-01-01,1
3191,MALE,2003-01-05,56
3192,FEMALE,1962-07-14,6
3193,FEMALE,1977-04-22,28
3194,MALE,2002-10-17,51
3195,MALE,1998-08-13,2
3196,FEMALE,2005-10-14,72
3197,FEMALE,1981-07-10,1
3198,MALE,1980-05-05,1
3199,FEMALE,1985-02-18,1
3200,MALE,1977-11-15,1
3201,FEMALE,1980-10-06,66
3202,MALE,1945-07-19,56
3203,MALE,1986-06-23,1
3204,FEMALE,1979-03-26,1
3205,MALE,1948-08-25,1
3206,MALE,1944-05-21,1
3207,MALE,1953-02-03,55
3208,FEMALE,1970-02-06,27
3209,MALE,1966-03-03,27
3210,FEMALE,1986-08-30,14
3211,MALE,1994-10-07,17
3213,FEMALE,1964-10-04,1
3214,FEMALE,1945-05-12,71
3215,FEMALE,1963-07-06,64
3216,FEMALE,1982-11-28,58
3217,FEMALE,2000-05-02,61
3218,FEMALE,1988-12-16,49
3219,FEMALE,1986-12-18,49
3220,MALE,1980-02-17,23
3221,FEMALE,1980-09-16,23
3222,FEMALE,2000-05-06,21
3225,MALE,1980-03-17,13
3226,FEMALE,1974-11-22,1
3227,FEMALE,1977-12-28,59
3228,FEMALE,1980-02-22,34
3229,FEMALE,2002-04-18,50
3230,FEMALE,2009-08-06,1
3231,MALE,1984-06-03,21
3232,MALE,1999-11-05,5
3233,FEMALE,2003-11-30,1
3234,FEMALE,1946-10-04,67
3235,FEMALE,1977-08-12,46
3236,MALE,1987-06-15,28
3239,FEMALE,2009-01-16,7
3240,FEMALE,1965-02-10,67
3241,FEMALE,1957-09-14,26
3242,FEMALE,1964-05-04,26
3243,FEMALE,1947-11-30,71
3244,MALE,1956-09-29,72
3245,FEMALE,1975-12-02,70
3246,FEMALE,1954-04-20,66
3247,MALE,1985-06-21,69
3248,FEMALE,1956-10-02,28
3249,FEMALE,1982-01-20,17
3250,FEMALE,1989-03-20,17
3251,FEMALE,1990-02-28,52
3252,FEMALE,1984-03-26,52
3253,FEMALE,1969-07-02,70
3254,MALE,1953-02-13,1
3255,FEMALE,1997-03-04,8
3256,FEMALE,1999-07-18,49
3257,MALE,2005-07-11,73
3258,FEMALE,1987-09-30,74
3259,MALE,1973-10-15,71
3260,FEMALE,1969-11-08,74
3261,FEMALE,1973-04-10,74
3262,FEMALE,1968-10-14,61
3264,FEMALE,1977-12-20,63
3265,MALE,1990-08-11,47
3266,FEMALE,1983-10-08,47
3267,FEMALE,1974-08-26,61
3268,MALE,1983-05-31,1
3269,MALE,1997-11-05,2
3270,FEMALE,1963-01-22,12
3271,MALE,1969-03-03,58
3272,FEMALE,1947-09-18,9
3273,FEMALE,1941-01-02,9
3274,FEMALE,1952-01-22,26
3275,MALE,1951-11-19,26
3276,MALE,2003-03-21,52
3277,FEMALE,1989-03-26,42
3278,FEMALE,1989-06-20,42
3279,FEMALE,1981-10-04,66
3280,MALE,1981-05-31,66
3281,MALE,1973-12-27,74
3282,FEMALE,2004-09-02,29
3283,MALE,1956-11-23,10
3284,FEMALE,1959-07-02,2
3285,MALE,1970-11-17,2
3286,MALE,1999-05-15,74
3287,MALE,2001-04-01,74
3288,FEMALE,1949-01-28,69
3289,MALE,2004-08-09,75
3290,FEMALE,1996-09-12,11
3291,MALE,1970-01-23,52
3292,MALE,1963-01-21,18
3293,FEMALE,1980-03-20,1
3294,FEMALE,1980-03-08,52
3295,MALE,1993-05-13,40
3296,MALE,1992-06-11,23
3297,MALE,1991-04-17,1
3298,MALE,1969-10-05,5
3299,MALE,1988-11-17,76
3300,MALE,1973-06-29,53
3302,MALE,1991-04-17,52
3303,MALE,1988-01-09,52
3304,MALE,1962-08-31,69
3305,MALE,1998-12-11,41
3306,FEMALE,1971-04-26,27
3307,MALE,2006-09-01,14
3308,FEMALE,1971-02-16,15
3309,MALE,1969-06-29,15
3310,MALE,1977-02-13,23
3311,MALE,1977-08-25,51
3312,MALE,1999-01-05,70
3313,FEMALE,1973-04-10,60
3314,FEMALE,1959-02-18,24
3315,MALE,1957-06-21,24
3316,MALE,1975-02-15,1
3317,FEMALE,1973-04-24,1
3319,FEMALE,2006-06-24,1
3320,FEMALE,1995-02-14,1
3321,FEMALE,1996-07-30,13
3322,MALE,1971-03-01,31
3323,FEMALE,2008-04-22,74
3324,MALE,1998-06-13,26
3325,FEMALE,1986-09-28,26
3326,FEMALE,1980-02-26,57
3327,FEMALE,1964-09-04,20
3328,MALE,1989-10-11,24
3329,FEMALE,1984-03-20,54
3330,MALE,1982-06-15,54
3331,MALE,1997-04-05,70
3332,MALE,1997-01-15,46
3333,FEMALE,1976-09-24,10
3334,MALE,1990-07-01,1
3335,FEMALE,1990-02-10,11
3336,FEMALE,1978-07-30,64
3337,MALE,1975-04-13,53
3338,MALE,1970-01-29,69
3339,MALE,2003-03-29,31
3340,FEMALE,1999-02-16,54
3341,FEMALE,1996-02-20,54
3342,MALE,1996-09-29,73
3344,FEMALE,1984-09-16,42
3345,MALE,1968-03-27,37
3346,MALE,1964-02-25,37
3347,MALE,1959-01-19,11
3348,FEMALE,2005-04-14,38
3349,MALE,1986-12-21,42
3350,MALE,1973-03-19,30
3351,MALE,1969-11-15,30
3352,FEMALE,1942-09-12,23
3353,MALE,1946-06-21,23
3354,FEMALE,1970-12-28,62
3355,MALE,1976-01-15,38
3356,MALE,1997-04-23,73
3357,MALE,1981-09-21,63
3358,MALE,1998-10-07,16
3359,FEMALE,1968-02-24,1
3360,MALE,2003-10-31,43
3361,FEMALE,1957-12-02,40
3365,FEMALE,1993-09-30,1
3366,FEMALE,1986-04-12,54
3367,MALE,1975-04-23,54
3368,FEMALE,1979-12-24,14
3369,FEMALE,1975-04-16,1
3370,FEMALE,1942-03-28,25
3371,MALE,1946-12-07,25
3372,FEMALE,1993-10-30,1
3373,MALE,1975-11-29,5
3374,MALE,1987-10-13,5
3375,FEMALE,1977-11-06,74
3376,MALE,1972-03-19,11
3377,MALE,1961-05-05,11
3378,MALE,1980-04-21,5
3379,MALE,1976-09-01,5
3380,MALE,2005-06-03,74
3381,MALE,1992-11-01,70
3382,FEMALE,1977-02-28,54
3383,MALE,1983-06-23,54
3384,MALE,1969-10-03,41
3385,MALE,1951-04-13,11
3386,FEMALE,1967-05-08,49
3387,FEMALE,1966-08-14,58
3388,FEMALE,1992-12-26,53
3389,FEMALE,1994-03-16,39
3390,MALE,2000-01-17,53
3391,MALE,1994-04-07,42
3392,MALE,2002-12-31,1
3393,FEMALE,1981-10-24,73
3394,FEMALE,2007-09-04,66
3395,FEMALE,1985-12-28,4
3396,MALE,2004-05-03,18
3397,FEMALE,2001-08-08,24
3398,MALE,1992-09-13,24
3399,MALE,1955-02-25,72
3402,FEMALE,1979-07-02,74
3403,FEMALE,1980-10-18,74
3404,MALE,1967-12-11,56
3405,MALE,1972-12-15,40
3406,MALE,1974-09-13,40
3407,MALE,2000-06-13,35
3408,FEMALE,1996-12-20,35
3409,MALE,1942-04-03,36
3410,FEMALE,1988-02-16,54
3412,FEMALE,1998-07-18,57
3413,MALE,1997-01-25,57
3414,MALE,1974-12-17,11
3415,FEMALE,2000-11-30,54
3416,MALE,2001-06-01,35
3417,FEMALE,2012-05-18,35
3418,MALE,1990-10-07,70
3420,FEMALE,2002-06-24,66
3421,MALE,1970-03-05,20
3422,FEMALE,1978-07-02,1
3423,MALE,1998-11-05,12
3424,FEMALE,1941-11-14,64
3425,MALE,1993-05-07,70
3426,MALE,2001-02-07,73
3427,FEMALE,2003-06-16,42
3428,MALE,2014-11-27,42
3429,FEMALE,1964-10-16,46
3430,MALE,1974-09-25,3
3431,MALE,2006-06-05,70
3432,FEMALE,1996-11-08,15
3433,MALE,1985-09-07,71
3434,FEMALE,1983-11-20,71
3435,MALE,1972-07-27,4
3436,FEMALE,1981-02-18,30
3437,FEMALE,1986-10-08,30
3438,FEMALE,1965-01-12,43
3439,MALE,1990-01-27,62
3440,MALE,1965-04-13,1
3441,MALE,1981-02-09,75
3443,FEMALE,1962-02-06,1
3444,FEMALE,2000-04-06,57
3445,FEMALE,2006-05-26,17
3446,MALE,1980-10-01,70
3447,MALE,1976-06-21,54
3448,FEMALE,1977-12-24,1
3449,MALE,1951-03-21,27
3450,FEMALE,1999-09-12,25
3451,MALE,1997-07-17,19
3452,FEMALE,2002-10-28,19
3453,FEMALE,1973-08-02,56
3454,MALE,1976-12-17,11
3455,FEMALE,1980-02-28,11
3456,MALE,1972-03-21,54
3457,FEMALE,1950-08-14,75
3458,FEMALE,1976-06-30,33
3459,FEMALE,1991-10-30,14
3460,MALE,1988-10-11,14
3461,FEMALE,1981-02-22,54
3462,FEMALE,1992-05-18,54
3463,FEMALE,2006-05-02,1
3464,FEMALE,1976-01-14,43
3465,MALE,1965-04-17,30
3466,MALE,1963-07-31,1
3467,FEMALE,1962-12-06,1
3468,MALE,1961-03-03,68
3469,MALE,2002-04-23,1
3470,MALE,1964-06-23,52
3471,MALE,1979-11-29,1
3472,MALE,1973-07-11,70
3473,MALE,1971-05-21,70
3474,FEMALE,1982-02-08,32
3475,MALE,1980-03-13,19
3476,MALE,1995-03-05,60
3477,FEMALE,1988-08-28,37
3478,FEMALE,1949-05-30,1
3479,MALE,1960-11-19,1
3480,FEMALE,1978-06-10,15
3481,FEMALE,1980-11-10,15
3482,MALE,1968-04-09,71
3483,FEMALE,1963-12-02,70
3484,FEMALE,1995-04-30,44
3485,MALE,1945-05-27,77
3486,MALE,1985-03-09,77
3487,FEMALE,1982-09-06,1
3488,MALE,1978-10-09,1
3489,MALE,1989-08-13,76
3490,FEMALE,1943-10-16,19
3491,FEMALE,1950-01-18,19
3492,MALE,1998-02-27,8
3493,FEMALE,1992-07-04,69
3494,FEMALE,1992-07-02,42
3495,FEMALE,1968-07-10,64
3496,MALE,1972-07-11,64
3497,MALE,1997-11-11,39
3498,MALE,1961-04-01,77
3499,FEMALE,1992-03-16,19
3500,MALE,1983-06-07,29
3501,MALE,1987-03-21,51
3502,MALE,1975-08-03,54
3503,FEMALE,1980-03-14,54
3504,MALE,1975-01-25,40
3505,FEMALE,2000-12-06,20
3506,FEMALE,1988-10-20,1
3507,FEMALE,1974-02-02,32
3508,MALE,1993-11-09,38
3509,MALE,1992-04-13,38
3510,FEMALE,1962-10-26,13
3511,MALE,1986-09-11,74
3512,MALE,1969-05-25,49
3513,FEMALE,1945-07-20,70
3514,MALE,1945-04-05,70
3515,FEMALE,2002-03-02,61
3516,MALE,1998-11-07,58
3517,FEMALE,1980-08-24,68
3518,FEMALE,1982-11-02,33
3519,MALE,1972-12-15,74
3520,MALE,1955-07-17,8
3521,FEMALE,1987-07-20,4
3522,FEMALE,1986-02-02,57
3523,MALE,1987-04-29,6
3524,FEMALE,1973-01-20,68
3525,MALE,1997-05-21,15
3526,FEMALE,2004-09-06,15
3527,MALE,2001-08-11,77
3528,FEMALE,1997-12-06,73
3529,MALE,1996-03-15,54
3530,FEMALE,1998-11-18,16
